Prime#,Prime Reciprocal,Pattern Length
7069,0.00014146272457207527,7068
7079,0.00014126289023873428,3539
7103,0.00014078558355624384,7102
7109,0.00014066676044450696,7108
7121,0.0001404297149276787,3560
7127,0.00014031149151115475,1018
7129,0.00014027212792818068,594
7151,0.00013984058173682003,275
7159,0.0001396843134515994,3579
7177,0.00013933398355858994,7176
7187,0.00013914011409489355,3593
7193,0.00013902405116085083,7192
7207,0.00013875398917718884,7206
7211,0.00013867702121758425,1030
7213,0.00013863856924996534,1803
7219,0.00013852334118298935,7218
7229,0.00013833171946327292,7228
7237,0.0001381788033715628,402
7243,0.00013806433798149937,3621
7247,0.00013798813302056022,7246
7253,0.00013787398317937404,74
7283,0.0001373060551970342,3641
7297,0.00013704262025489926,2432
7307,0.0001368550704803613,3653
7309,0.00013681762210972773,7308
7321,0.00013659336156262805,3660
7331,0.00013640703860319192,1466
7333,0.00013636983499249966,611
7349,0.00013607293509320997,7348
7351,0.00013603591348115902,1225
7369,0.00013570362328674176,1842
7393,0.00013526308670363857,7392
7411,0.00013493455673998112,7410
7417,0.00013482540110556829,2472
7433,0.0001345351809498184,7432
7451,0.00013421017313112335,7450
7457,0.00013410218586562962,7456
7459,0.0001340662287169862,7458
7477,0.00013374348000534973,3738
7481,0.0001336719689881032,748
7487,0.00013356484573260317,7486
7489,0.00013352917612498332,1872
7499,0.00013335111348179759,7498
7507,0.0001332090049287332,3753
7517,0.00013303179459890914,3758
7523,0.00013292569453675395,3761
7529,0.00013281976358082084,1882
7537,0.00013267878466233248,2512
7541,0.00013260840737302744,7540
7547,0.00013250298131707962,3773
7549,0.00013246787653993907,2516
7559,0.00013229263130043657,3779
7561,0.00013225763787858748,1890
7573,0.00013204806549584047,631
7577,0.00013197835554968986,7576
7583,0.00013187392852433074,7582
7589,0.00013176966662274345,1084
7591,0.00013173494928204451,3795
7603,0.00013152702880441932,1267
7607,0.00013145786775338504,7606
7621,0.0001312163758037003,508
7639,0.00013090718680455556,3819
7643,0.00013083867591259977,3821
7649,0.00013073604392731077,1912
7669,0.00013039509714434736,284
7673,0.00013032712107389547,7672
7681,0.0001301913813305559,1920
7687,0.00013008976193573565,7686
7691,0.0001300221037576388,7690
7699,0.000129886998311469,7698
7703,0.00012981955082435416,7702
7717,0.0001295840352468576,1929
7723,0.00012948336138806163,1287
7727,0.00012941633234114146,7726
7741,0.0001291822761917065,860
7753,0.00012898232942086933,7752
7757,0.000128915817970865,1939
7759,0.0001288825879623663,3879
7789,0.00012838618564642445,2596
7793,0.00012832028743744385,7792
7817,0.0001279263144428809,7816
7823,0.0001278281989006775,7822
7829,0.00012773023374632777,7828
7841,0.00012753475322025253,56
7853,0.00012733987011333248,3926
7867,0.00012711325791280032,3933
7873,0.00012701638511367967,7872
7877,0.00012695188523549576,3938
7879,0.00012691965985531158,3939
7883,0.00012685525815045033,3941
7901,0.00012656625743576763,7900
7907,0.0001264702162640698,3953
7919,0.00012627857052658164,3959
7927,0.00012615112905260502,7926
7933,0.00012605571662674902,3966
7937,0.00012599218848431397,7936
7949,0.0001258019876714052,7948
7951,0.00012577034335303736,3975
7963,0.0001255808112520407,3981
7993,0.00012510947078693858,2664
8009,0.0001248595330253465,2002
8011,0.00012482836100362001,2670
8017,0.00012473493825620557,8016
8039,0.00012439358129120537,4019
8053,0.00012417732522041475,4026
8059,0.00012408487405385284,8058
8069,0.00012393109431156277,8068
8081,0.00012374706100730108,2020
8087,0.00012365524916532706,8086
8089,0.00012362467548522686,1348
8093,0.0001235635734585444,4046
8101,0.00012344155042587335,1620
8111,0.00012328936012822092,811
8117,0.00012319822594554638,2029
8123,0.00012310722639418935,4061
8147,0.00012274456855284154,4073
8161,0.00012253400318588408,1020
8167,0.0001224439818782907,2722
8171,0.00012238404112103782,8170
8179,0.00012226433549333658,8178
8191,0.00012208521548040532,1365
8209,0.00012181751735899622,4104
8219,0.00012166930283489475,8218
8221,0.0001216397031991242,2740
8231,0.00012149192078726765,4115
8233,0.00012146240738491437,8232
8237,0.00012140342357654485,4118
8243,0.00012131505519835011,4121
8263,0.00012102142079148009,8262
8269,0.00012093360744951022,8268
8273,0.00012087513598452798,8272
8287,0.00012067093037287318,8286
8291,0.00012061271257990592,8290
8293,0.0001205836247437598,2073
8297,0.0001205254911413764,8296
8311,0.0001203224642040669,4155
8317,0.00012023566189731875,462
8329,0.00012006243246488174,1041
8353,0.00011971746677840296,8352
8363,0.00011957431543704412,4181
8369,0.0001194885888397658,4184
8377,0.0001193744777366599,8376
8387,0.0001192321449862883,599
8389,0.00011920371915603766,8388
8419,0.0001187789523696401,2806
8423,0.00011872254541137362,8422
8429,0.00011863803535413454,8428
8431,0.00011860989206499822,4215
8443,0.00011844131232974062,4221
8447,0.00011838522552385462,8446
8461,0.00011818933932159319,2820
8467,0.00011810558639423645,4233
8501,0.00011763321962122103,8500
8513,0.00011746740279572419,8512
8521,0.00011735711770918906,710
8527,0.00011727453969743169,2842
8537,0.00011713716762328687,8536
8539,0.00011710973181871414,2846
8543,0.00011705489874751258,8542
8563,0.00011678150181011328,4281
8573,0.00011664528169835531,4286
8581,0.0001165365342034728,2860
8597,0.00011631964638827499,2149
8599,0.00011629259216187928,1433
8609,0.00011615750958299454,1076
8623,0.00011596892032935173,8622
8627,0.0001159151501101194,4313
8629,0.00011588828369451848,2876
8641,0.0001157273463719477,4320
8647,0.00011564704521799469,8646
8663,0.0001154334526145677,8662
8669,0.00011535355865728458,8668
8677,0.00011524720525527257,723
8681,0.00011519410206197443,868
8689,0.00011508804235239959,2172
8693,0.00011503508570113885,4346
8699,0.00011495574203931487,8698
8707,0.00011485012059262662,4353
8713,0.0001147710317915758,8712
8719,0.00011469205184080744,4359
8731,0.00011453441759248655,8730
8737,0.00011445576284765938,2912
8741,0.00011440338634023568,8740
8747,0.00011432491139819366,4373
8753,0.00011424654404204273,8752
8761,0.0001141422212076247,876
8779,0.00011390818999886092,22
8783,0.00011385631333257428,8782
8803,0.00011359763716914689,1467
8807,0.00011354604292040422,8806
8819,0.00011339154099104207,8818
8821,0.00011336583153837434,8820
8831,0.00011323745895142112,4415
8837,0.00011316057485572027,4418
8839,0.00011313497001923294,4419
8849,0.00011300711944852526,553
8861,0.00011285407967498025,8860
8863,0.0001128286133363421,8862
8867,0.0001127777151234916,4433
8887,0.00011252391133115787,8886
8893,0.00011244799280332846,2223
8923,0.0001120699316373417,1487
8929,0.00011199462425803562,144
8933,0.00011194447554013209,2233
8941,0.00011184431271669836,2980
8951,0.00011171936096525528,4475
8963,0.00011156978690170702,4481
8969,0.0001114951499609767,4484
8971,0.00011147029316687103,8970
8999,0.00011112345816201801,4499
9001,0.00011109876680368848,1125
9007,0.00011102475852115021,3002
9011,0.00011097547442015315,9010
9013,0.00011095084877399312,2253
9029,0.00011075423634954037,9028
9041,0.00011060723371308483,1130
9043,0.00011058277120424638,4521
9049,0.00011050944855785169,4524
9059,0.00011038745998454576,9058
9067,0.00011029006286533584,4533
9091,0.00010999890001099989,10
9103,0.00010985389432055367,9102
9109,0.00010978153474585575,9108
9127,0.00010956502684343158,3042
9133,0.00010949304719150334,1522
9137,0.00010944511327569225,9136
9151,0.00010927767457108513,1525
9157,0.00010920607185759528,4578
9161,0.00010915838882218098,229
9173,0.00010901558922925978,4586
9181,0.00010892059688487092,3060
9187,0.00010884946119516709,4593
9199,0.00010870746820306555,4599
9203,0.00010866021949364337,4601
9209,0.0001085894233901618,2302
9221,0.00010844810758052273,9220
9227,0.00010837758751490192,4613
9239,0.00010823682216690118,4619
9241,0.00010821339681852613,4620
9257,0.00010802635843145727,9256
9277,0.00010779346771585642,4638
9281,0.00010774701002047193,928
9283,0.00010772379618657762,1547
9293,0.00010760787689658883,2323
9311,0.0001073998496402105,4655
9319,0.00010730765103551884,4659
9323,0.00010726161106939826,4661
9337,0.0001071007818357074,3112
9341,0.00010705491917353603,9340
9343,0.00010703200256876806,9342
9349,0.00010696331158412665,3116
9371,0.00010671219720414043,9370
9377,0.00010664391596459421,9376
9391,0.00010648493238206793,4695
9397,0.00010641694157709908,81
9403,0.00010634903754121025,1567
9413,0.00010623605651758207,4706
9419,0.00010616838305552606,554
9421,0.00010614584439019212,9420
9431,0.0001060332944544587,4715
9433,0.0001060108131029365,1048
9437,0.0001059658789869662,4718
9439,0.00010594342621040364,1573
9461,0.00010569707219110031,9460
9463,0.00010567473317129874,3154
9467,0.00010563008344776593,4733
9473,0.00010556317956296844,9472
9479,0.00010549636037556704,4739
9491,0.00010536297545042672,9490
9497,0.00010529640939243972,9496
9511,0.00010514141520344864,1585
9521,0.00010503098414032139,595
9533,0.0001048987726843596,2383
9539,0.0001048327916972429,9538
9547,0.00010474494605635278,4773
9551,0.00010470107842110774,955
9587,0.00010430791697089809,4793
9601,0.00010415581710238516,4800
9613,0.00010402579839800271,267
9619,0.00010396091069757771,3206
9623,0.0001039176971838304,9622
9629,0.00010385294423096895,9628
9631,0.00010383137784238397,4815
9643,0.00010370216737529814,4821
9649,0.00010363768266141569,603
9661,0.00010350895352447987,1380
9677,0.00010333781130515655,2419
9679,0.00010331645831180907,1613
9689,0.00010320982557539478,346
9697,0.00010312467773538208,9696
9719,0.00010289124395513942,4859
9721,0.00010287007509515482,4860
9733,0.00010274324463166547,2433
9739,0.00010267994660642776,9738
9743,0.00010263779123473263,9742
9749,0.00010257462303826033,9748
9767,0.00010238558410975735,9766
9769,0.00010236462278636504,4884
9781,0.00010223903486351089,9780
9787,0.00010217635639113109,4893
9791,0.0001021346134204882,4895
9803,0.00010200958890135672,4901
9811,0.00010192640913260625,9810
9817,0.00010186411327289395,9816
9829,0.00010173974972021569,9828
9833,0.00010169836265636123,9832
9839,0.00010163634515702815,4919
9851,0.00010151253679829459,9850
9857,0.00010145074566298062,9856
9859,0.00010143016533116949,3286
9871,0.00010130685847431871,4935
9883,0.00010118385105737125,4941
9887,0.00010114291493880854,9886
9901,0.000100999899000101,12
9907,0.0001009387301907742,4953
9923,0.0001007759750075582,4961
9929,0.00010071507704703394,1241
9931,0.0001006947940791461,9930
9941,0.00010059350165979277,1988
9949,0.0001005126143330988,9948
9967,0.00010033109260559848,9966
9973,0.0001002707309736288,554
10007,9.9930048965724e-05,10006
10009,9.991008092716555e-05,5004
10037,9.963136395337252e-05,386
10039,9.961151509114453e-05,5019
10061,9.939369843951894e-05,10060
10067,9.933445912387007e-05,5033
10069,9.931472837421789e-05,10068
10079,9.921619208254787e-05,5039
10091,9.909820632246556e-05,10090
10093,9.907856930545922e-05,2523
10099,9.901970492127933e-05,3366
10103,9.898050084133426e-05,10102
10111,9.890218573830482e-05,5055
10133,9.868745682423764e-05,2533
10139,9.862905611993293e-05,10138
10141,9.860960457548565e-05,10140
10151,9.851246182642104e-05,5075
10159,9.84348853233586e-05,5079
10163,9.839614287119945e-05,5081
10169,9.833808634083981e-05,5084
10177,9.826078412105728e-05,10176
10181,9.822217856792063e-05,10180
10193,9.810654370646523e-05,1456
10211,9.793360101850946e-05,10210
10223,9.781864423359092e-05,10222
10243,9.762764814995606e-05,569
10247,9.758953840148337e-05,10246
10253,9.753242953281966e-05,2563
10259,9.747538746466517e-05,10258
10267,9.739943508327652e-05,5133
10271,9.736150326161036e-05,79
10273,9.734254842791784e-05,10272
10289,9.719117504130625e-05,5144
10301,9.707795359673819e-05,10300
10303,9.705910899737941e-05,3434
10313,9.69649956365752e-05,10312
10321,9.688983625617673e-05,2580
10331,9.679605072113058e-05,2066
10333,9.677731539727088e-05,5166
10337,9.673986649898423e-05,10336
10343,9.668374746205163e-05,10342
10357,9.655305590421937e-05,5178
10369,9.644131545954287e-05,2592
10391,9.6237128284092e-05,5195
10399,9.616309260505818e-05,1733
10427,9.59048623765225e-05,5213
10429,9.588647041902388e-05,948
10433,9.584970765839164e-05,10432
10453,9.566631589017506e-05,5226
10457,9.56297217175098e-05,10456
10459,9.561143512764126e-05,10458
10463,9.557488292076843e-05,10462
10477,9.544716999140975e-05,1746
10487,9.535615523982073e-05,10486
10499,9.524716639679969e-05,10498
10501,9.522902580706599e-05,3500
10513,9.512032721392562e-05,10512
10529,9.497578117580017e-05,5264
10531,9.495774380400722e-05,10530
10559,9.470593806231651e-05,5279
10567,9.463423866754992e-05,10566
10589,9.443762394938144e-05,10588
10597,9.436633009342267e-05,5298
10601,9.433072351664937e-05,1060
10607,9.427736400490242e-05,10606
10613,9.422406482615661e-05,758
10627,9.409993413004611e-05,5313
10631,9.406452826639074e-05,5315
10639,9.399379640943698e-05,5319
10651,9.388789784996713e-05,10650
10657,9.38350380031904e-05,10656
10663,9.378223764419019e-05,10662
10667,9.374707040404987e-05,5333
10687,9.357162908206232e-05,10686
10691,9.353661958656815e-05,10690
10709,9.337940050424876e-05,10708
10711,9.336196433572963e-05,595
10723,9.325748391308402e-05,5361
10729,9.320533134495293e-05,596
10733,9.317059536010435e-05,2683
10739,9.311853990129435e-05,10738
10753,9.299730307821073e-05,512
10771,9.284189026088571e-05,2154
10781,9.275577404693442e-05,10780
10789,9.268699601445917e-05,10788
10799,9.260116677470137e-05,5399
10831,9.232757824762257e-05,5415
10837,9.227646027498385e-05,63
10847,9.219138932423711e-05,10846
10853,9.214042200313278e-05,5426
10859,9.208951100469657e-05,10858
10861,9.207255317189946e-05,10860
10867,9.202171712524156e-05,1811
10883,9.188642837452908e-05,5441
10889,9.18357975939021e-05,2722
10891,9.181893306399779e-05,1210
10903,9.171787581399614e-05,10902
10909,9.166743056192135e-05,1212
10937,9.143275121148396e-05,10936
10939,9.141603437242893e-05,10938
10949,9.133254178463786e-05,10948
10957,9.126585744273067e-05,2739
10973,9.113278046113187e-05,2743
10979,9.108297659167502e-05,10978
10987,9.101665604805679e-05,5493
10993,9.096697898662786e-05,10992
11003,9.088430428065073e-05,5501
11027,9.068649678062936e-05,5513
11047,9.052231375033946e-05,11046
11057,9.044044496698923e-05,11056
11059,9.042408897730355e-05,11058
11069,9.034239768723462e-05,11068
11071,9.032607713846988e-05,615
11083,9.022827754218172e-05,1847
11087,9.019572472264814e-05,482
11093,9.014693951140358e-05,2773
11113,8.99847026005579e-05,3704
11117,8.995232526760817e-05,2779
11119,8.993614533681087e-05,5559
11131,8.98391878537418e-05,11130
11149,8.96941429724639e-05,11148
11159,8.961376467425397e-05,5579
11161,8.959770629871875e-05,310
11171,8.951750067138126e-05,11170
11173,8.950147677436678e-05,5586
11177,8.946944618412812e-05,11176
11197,8.930963650977941e-05,2799
11213,8.918219923303308e-05,2803
11239,8.897588753447816e-05,5619
11243,8.894423196655697e-05,5621
11251,8.888098835659053e-05,2250
11257,8.883361463977969e-05,11256
11261,8.880206020779682e-05,2252
11273,8.870753126940477e-05,11272
11279,8.8660342228921e-05,5639
11287,8.859750155045628e-05,11286
11299,8.850340738118418e-05,11298
11311,8.840951286358412e-05,377
11317,8.836264027569144e-05,943
11321,8.833141948591114e-05,1132
11329,8.826904404625298e-05,1888
11351,8.809796493700995e-05,5675
11353,8.808244516867788e-05,11352
11369,8.795848359574281e-05,812
11383,8.785030308354564e-05,11382
11393,8.777319406653208e-05,11392
11399,8.772699359592947e-05,5699
11411,8.763473841030585e-05,2282
11423,8.754267705506434e-05,11422
11437,8.74355163067238e-05,2859
11443,8.738967054094207e-05,1907
11447,8.73591333973967e-05,11446
11467,8.720676724513822e-05,5733
11471,8.71763577717723e-05,5735
11483,8.708525646608029e-05,5741
11489,8.703977717817043e-05,2872
11491,8.702462796971542e-05,766
11497,8.697921196833956e-05,11496
11503,8.693384334521429e-05,11502
11519,8.681309141418526e-05,5759
11527,8.675284115554784e-05,3842
11549,8.658758334054896e-05,11548
11551,8.657259111765215e-05,1925
11579,8.636324380343726e-05,11578
11587,8.630361612151549e-05,1931
11593,8.625894936599672e-05,11592
11597,8.622919720617402e-05,5798
11617,8.608074373762589e-05,11616
11621,8.605111436193098e-05,11620
11633,8.596234849136078e-05,11632
11657,8.578536501672814e-05,11656
11677,8.56384345294168e-05,5838
11681,8.56091088091773e-05,5840
11689,8.555051758063137e-05,487
11699,8.547739123001966e-05,11698
11701,8.54627809588924e-05,11700
11717,8.534607834769993e-05,2929
11719,8.53315129277242e-05,5859
